repo_url,default_score,depsdev_dependent_count,legacy_closed_issues_count,legacy_commit_frequency,legacy_contributor_count,legacy_created_since,legacy_github_mention_count,legacy_issue_comment_frequency,legacy_org_count,legacy_recent_release_count,legacy_updated_issues_count,legacy_updated_since,repo_created_at,repo_language,repo_license,repo_star_count,repo_updated_at
https://github.com/libreswan/libreswan,0.6756,,990,56.13,203,222,1278,2.54,4,3,1435,0,2005-10-13T06:59:20Z,C,Other,791,2024-01-30T19:19:32Z
https://github.com/DPDK/dpdk,0.70319,,58,60.75,1193,132,3411,0.74,5,18,72,1,2013-03-07T09:57:42Z,C,,2901,2023-12-07T19:49:10Z
https://github.com/ClusterLabs/pacemaker,0.70051,,1931,67.75,174,249,1466,2.48,5,8,1942,0,2003-08-08T18:19:47Z,C,Other,973,2024-01-30T21:41:22Z
https://github.com/aws/s2n-tls,0.69075,6,3293,6.83,206,116,741,1.23,9,25,3758,0,2014-06-27T19:37:59Z,C,Apache License 2.0,4430,2024-01-27T07:47:10Z
https://github.com/freebsd/pkg,0.6274,,538,5.25,222,163,3915,1.66,3,1,723,0,2010-09-07T17:52:43Z,C,Other,718,2024-01-25T16:30:44Z
https://github.com/microsoft/AirSim,0.67856,,2937,0,242,84,5416,2.94,8,5,3586,18,2017-02-14T00:52:29Z,C++,Other,15580,2022-07-21T06:16:09Z
https://github.com/simulationcraft/simc,0.65103,,4353,76.5,458,189,2858,0.65,0,12,4397,0,2008-06-25T17:01:39Z,C++,GNU General Public License v3.0,1302,2024-01-30T22:37:31Z
https://github.com/mumble-voip/mumble,0.67976,,3020,4.08,364,224,1583,4.38,4,2,3479,0,2005-08-31T21:14:21Z,C++,Other,5813,2024-01-30T12:50:13Z
https://github.com/raspberrypi/firmware,0.7075,,683,1.6,20,145,109105,9.1,7,7,1036,0,2012-02-27T23:06:53Z,C,,4984,2024-01-22T13:53:30Z
https://github.com/KhronosGroup/glslang,0.71512,,2021,5.13,301,135,15936,2.31,5,9,2346,0,2012-12-12T21:15:54Z,C++,Other,2739,2024-01-29T06:37:13Z
https://github.com/sonic-net/sonic-buildimage,0.67305,,14809,27.71,539,96,474,1.81,4,2,16565,0,2016-03-08T17:42:37Z,C,Other,639,2024-01-30T21:47:39Z
https://github.com/Stellarium/stellarium,0.74352,,2229,75.52,212,262,1836,6.99,7,4,2581,0,2002-07-12T17:35:08Z,C++,GNU General Public License v2.0,6373,2024-01-30T13:48:51Z
https://github.com/mawww/kakoune,0.68032,,2584,7.4,375,151,1008,2.7,6,2,3406,0,2011-09-02T16:51:20Z,C++,The Unlicense,9398,2024-01-28T17:23:08Z
https://github.com/mozilla/DeepSpeech,0.64833,,3617,0,163,96,373,3.26,8,13,3752,26,2016-02-22T11:08:37Z,C++,Mozilla Public License 2.0,23768,2021-11-17T17:52:52Z
https://github.com/yugabyte/yugabyte-db,0.70256,28,15207,91.69,520,97,1016,1.19,2,51,20804,0,2016-02-05T04:31:05Z,C,Other,8326,2024-01-30T21:23:19Z
https://github.com/performancecopilot/pcp,0.65546,,1434,20.04,229,202,2117,1.41,3,4,1543,0,2007-06-13T02:59:47Z,C,Other,915,2024-01-27T10:35:12Z
https://github.com/musescore/MuseScore,0.67477,,15422,100.48,394,142,878,1.69,1,8,17797,0,2012-05-24T11:24:03Z,C++,Other,11150,2024-01-30T14:04:43Z
https://github.com/google/benchmark,0.72035,,1095,2.83,297,123,74126,3.96,4,4,1251,0,2013-12-12T00:10:48Z,C++,Apache License 2.0,8160,2024-01-30T12:44:36Z
https://github.com/naev/naev,0.7132,,1657,81.33,201,205,2328,2.23,5,11,1790,0,2007-03-10T19:20:18Z,C,Other,805,2024-01-30T15:39:15Z
https://github.com/openframeworks/openFrameworks,0.73634,,1700,7.46,435,192,21786,2.71,7,4,2207,0,2008-04-13T10:28:22Z,C++,Other,9685,2024-01-30T18:56:31Z
https://github.com/ethereum-mining/ethminer,0.66494,,1468,0,183,123,5254,3.79,5,7,1794,23,2013-12-23T15:42:44Z,C++,GNU General Public License v3.0,5897,2022-02-20T16:28:02Z
https://github.com/PX4/PX4-Autopilot,0.72972,,12579,29,812,147,3248,2.1,5,3,14301,1,2011-12-19T19:24:09Z,C++,"BSD 3-Clause ""New"" or ""Revised"" License",7286,2023-12-07T15:08:26Z
https://github.com/libMesh/libmesh,0.69747,,1932,23.15,127,256,1903,3.61,8,3,2140,0,2003-01-09T15:12:31Z,C,GNU Lesser General Public License v2.1,600,2024-01-29T14:44:37Z
https://github.com/microsoft/LightGBM,0.68426,,5919,4.77,295,91,885,3.75,6,4,6266,0,2016-08-05T05:45:50Z,C++,MIT License,15822,2024-01-25T05:19:42Z
https://github.com/calamares/calamares,0.68191,,1371,10.29,132,117,875,4.24,7,7,1501,0,2014-06-03T20:03:07Z,C++,,1262,2024-01-25T20:04:50Z
https://github.com/openscad/openscad,0.65195,,2395,5.12,246,177,3248,3.74,2,1,3310,0,2009-06-20T09:41:40Z,C++,Other,6214,2024-01-26T20:29:30Z
https://github.com/mysql/mysql-server,0.73833,,310,68.62,648,286,3503,3.37,4,32,312,2,2000-07-31T19:10:05Z,C++,Other,9925,2023-11-20T11:31:51Z
https://github.com/HandBrake/HandBrake,0.68871,,4133,11.77,134,219,2117,4.35,5,3,4403,0,2006-01-14T12:46:58Z,C,Other,14861,2024-01-27T20:59:59Z
https://github.com/syslog-ng/syslog-ng,0.69974,,2888,35.06,192,204,2033,5.98,2,8,3076,0,2007-04-13T22:21:06Z,C,Other,1980,2024-01-30T17:55:11Z
https://github.com/domoticz/domoticz,0.68291,,3800,16.56,460,112,7012,6.28,0,6,3876,0,2014-11-02T09:49:15Z,C++,GNU General Public License v3.0,3389,2024-01-30T14:51:36Z
https://github.com/openucx/ucx,0.69919,,6629,18.83,146,113,372,4.12,6,18,7279,0,2014-10-17T22:17:24Z,C,Other,984,2024-01-29T18:02:19Z
https://github.com/i3/i3,0.67289,,1866,0.85,353,182,2493,3.85,4,5,2183,0,2009-02-06T03:44:56Z,C,"BSD 3-Clause ""New"" or ""Revised"" License",8838,2024-01-30T07:53:32Z
https://github.com/pmodels/mpich,0.69528,,4062,20.94,165,197,451,4.83,6,6,4279,0,2007-11-02T22:50:19Z,C,Other,491,2024-01-29T02:43:51Z
https://github.com/MythTV/mythtv,0.65409,,557,12.71,382,264,1295,3.93,2,3,702,0,2002-05-03T19:14:12Z,C++,GNU General Public License v2.0,682,2024-01-25T21:22:01Z
https://github.com/OpenSIPS/opensips,0.67946,,1915,11.75,181,226,481,4.7,5,8,2145,0,2005-06-13T16:47:24Z,C,Other,1166,2024-01-30T10:03:59Z
https://github.com/topjohnwu/Magisk,0.68103,,7133,11.63,302,128,2621,3.14,2,5,7162,0,2013-06-28T01:42:09Z,C++,GNU General Public License v3.0,41864,2024-01-30T16:21:37Z
https://github.com/azerothcore/azerothcore-wotlk,0.71333,,15480,46.48,393,92,8635,1.74,4,2,17194,0,2016-06-26T08:39:44Z,C++,GNU Affero General Public License v3.0,5153,2024-01-30T09:27:24Z
https://github.com/OpenRCT2/OpenRCT2,0.69073,,12789,22.06,610,119,1158,2,3,4,14067,0,2014-04-01T23:31:55Z,C++,GNU General Public License v3.0,12631,2024-01-30T22:44:58Z
https://github.com/kokkos/kokkos,0.71761,,5111,19.46,198,107,3297,3.78,6,5,5594,2,2015-04-08T21:55:55Z,C++,Other,1648,2023-11-20T21:26:46Z
https://github.com/dresden-elektronik/deconz-rest-plugin,0.65741,,7072,9.65,174,128,965,4.14,1,15,7253,0,2013-07-19T11:41:54Z,C,"BSD 3-Clause ""New"" or ""Revised"" License",1866,2024-01-22T13:07:08Z
https://github.com/djcb/mu,0.68761,,1552,10.48,249,172,438,3.57,7,10,1579,0,2009-11-25T20:55:06Z,C++,GNU General Public License v3.0,1557,2024-01-23T17:15:30Z
https://github.com/Mudlet/Mudlet,0.65361,,5083,6.65,143,182,314,3.55,6,2,6012,0,2009-01-24T01:35:41Z,C++,GNU General Public License v2.0,678,2024-01-30T18:02:02Z
https://github.com/facebook/fbthrift,0.80481,36,280,57.75,1318,128,185718,2.09,5,35,325,0,2013-07-02T18:15:51Z,C++,Apache License 2.0,2512,2024-01-30T22:27:23Z
https://github.com/percona/percona-xtradb-cluster,0.67418,,1258,40.58,977,286,68,0.7,5,43,1269,0,2000-07-31T19:10:05Z,C++,Other,323,2024-01-24T07:08:28Z
https://github.com/openenclave/openenclave,0.65474,,4447,4.1,145,78,293,5.19,5,6,4863,0,2017-08-29T20:31:38Z,C,MIT License,974,2024-01-25T18:45:47Z
https://github.com/universal-ctags/ctags,0.67681,,2141,11.69,223,270,1221,3.75,6,1,2353,0,2001-11-02T04:53:43Z,C,GNU General Public License v2.0,6143,2024-01-30T15:53:23Z
https://github.com/FreeRADIUS/freeradius-server,0.6811,,3132,57.56,253,297,953,1.25,6,2,3176,0,1999-08-16T17:55:05Z,C,GNU General Public License v2.0,1972,2024-01-30T22:48:12Z
https://github.com/confluentinc/librdkafka,0.61881,,2355,1.67,274,138,62,2.93,5,4,2714,0,2012-09-19T10:14:00Z,C,Other,7158,2024-01-23T15:05:40Z
https://github.com/krb5/krb5,0.6773,,589,1.08,156,441,5041,3.83,7,8,603,0,1987-10-23T09:40:29Z,C,,484,2024-01-24T22:33:18Z
https://github.com/hpcc-systems/HPCC-Platform,0.69797,,7831,56.13,113,152,146,3.71,6,342,7889,0,2011-07-11T14:29:51Z,C++,Other,546,2024-01-26T10:29:16Z
https://github.com/alibaba/cloud-kernel,0.58847,,13,0.02,5000,228,3,2.52,7,7,25,10,2005-04-16T22:20:36Z,C,Other,388,2023-03-21T09:17:34Z
https://github.com/jemalloc/jemalloc,0.70154,,1313,2.31,172,177,18255,2.62,9,3,1550,0,2009-06-22T19:08:42Z,C,Other,8830,2024-01-24T00:21:04Z
https://github.com/wireshark/wireshark,0.71231,,79,71.17,1503,308,7717,1.33,2,38,79,0,1998-09-16T02:39:15Z,C,GNU General Public License v2.0,6393,2024-01-30T19:13:52Z
https://github.com/opentx/opentx,0.62884,,3622,2.29,169,150,1971,3.45,2,1,3891,0,2011-09-07T09:17:47Z,C++,GNU General Public License v2.0,2005,2024-01-29T09:25:20Z
https://github.com/facebook/watchman,0.75539,82581,458,20.38,341,135,129893,3.08,3,49,631,0,2012-11-29T23:35:52Z,C++,MIT License,12112,2024-01-30T17:32:17Z
https://github.com/UPBGE/upbge,0.72032,,1054,222.88,1080,259,757,3.74,3,2,1166,0,2002-10-12T11:37:38Z,C++,Other,1278,2024-01-29T19:20:48Z
https://github.com/apple/foundationdb,0.72829,66,10189,43.02,283,81,5158,2.71,3,87,11072,0,2017-05-25T20:48:44Z,C++,Apache License 2.0,13618,2024-01-30T23:15:18Z
https://github.com/ValveSoftware/wine,0.69902,,171,40.96,2253,372,171,4.7,2,106,207,0,1993-06-29T16:33:12Z,C,Other,1053,2024-01-19T20:32:00Z
https://github.com/gabime/spdlog,0.66848,,2220,2.94,392,121,3182,3.44,3,2,2273,0,2014-01-25T09:09:04Z,C++,Other,21366,2024-01-16T04:39:45Z
https://github.com/ohler55/oj,0.71538,,449,1.42,121,145,13922,4.59,10,20,460,0,2012-02-17T09:30:32Z,C,MIT License,3070,2024-01-08T07:14:08Z
https://github.com/lede-project/source,0.69364,,73,57.31,1373,241,8452,1.47,3,3,73,0,2004-03-28T00:16:07Z,C,Other,1649,2024-01-28T15:10:36Z
https://github.com/kdave/btrfs-progs,0.7269,,430,13.21,346,207,24031,3.2,4,14,665,0,2007-01-26T20:51:26Z,C,GNU General Public License v2.0,494,2024-01-22T19:00:25Z
https://github.com/robotology/yarp,0.66096,,1625,8.88,103,217,679,2.37,10,3,1842,0,2006-03-10T16:19:16Z,C++,Other,486,2024-01-29T13:54:34Z
https://github.com/lvgl/lvgl,0.72803,,5321,24.52,424,93,1606,5.54,4,8,5420,0,2016-06-08T04:14:34Z,C,MIT License,14276,2024-01-30T09:33:10Z
https://github.com/tpm2-software/tpm2-tools,0.64446,,2221,1.46,147,102,1547,1.93,7,3,2517,0,2015-08-21T01:07:28Z,C,,646,2024-01-25T17:46:24Z
https://github.com/defold/defold,0.68299,,5874,16.37,146,181,784,1.05,6,37,6901,0,2009-03-08T14:04:23Z,C++,Other,3494,2024-01-30T10:37:51Z
https://github.com/ApolloAuto/apollo,0.62706,,11747,1.19,409,80,478,1.2,6,1,12524,0,2017-07-04T19:03:31Z,C++,Apache License 2.0,23985,2024-01-26T03:04:44Z
https://github.com/ElementsProject/lightning,0.68058,,5415,34.83,253,105,627,3.17,2,13,6012,0,2015-05-26T04:38:38Z,C,Other,2710,2024-01-29T18:23:12Z
https://github.com/cyrusimap/cyrus-imapd,0.66255,,2084,24.08,144,371,216,1.85,6,13,2686,0,1993-07-12T18:03:01Z,C,Other,500,2024-01-29T20:45:35Z
https://github.com/rusefi/rusefi,0.69674,,4870,102.46,65,119,2610,1.92,3,342,5718,0,2014-04-22T21:51:00Z,C,,666,2024-01-30T22:39:50Z
https://github.com/notepad-plus-plus/notepad-plus-plus,0.69222,,9268,11.29,397,200,2257,2.62,2,13,11446,0,2007-08-07T00:55:50Z,C++,Other,20937,2024-01-28T12:47:49Z
https://github.com/apache/mesos,0.6695,,228,0.75,402,155,2660,1.66,8,20,239,18,2011-04-27T06:59:39Z,C++,Apache License 2.0,5161,2022-08-01T19:07:16Z
https://github.com/contiki-ng/contiki-ng,0.65316,,2110,13,327,214,1020,1.85,4,1,2382,0,2006-06-17T22:41:10Z,C,"BSD 3-Clause ""New"" or ""Revised"" License",1209,2024-01-26T15:05:48Z
https://github.com/wolfSSL/wolfssl,0.70004,,5731,48.79,157,158,12384,1.36,3,5,5858,0,2011-02-05T19:14:47Z,C,GNU General Public License v2.0,2106,2024-01-30T13:46:57Z
https://github.com/coreboot/coreboot,0.67173,,20,83.02,1236,253,25894,1.1,2,1,21,0,2003-04-15T00:44:05Z,C,GNU General Public License v2.0,2011,2024-01-26T07:06:02Z
https://github.com/facebook/mysql-5.6,0.73256,,519,43.58,813,286,7041,2.82,4,7,658,0,2000-07-31T19:10:05Z,C++,Other,2423,2024-01-30T18:18:29Z
https://github.com/nfs-ganesha/nfs-ganesha,0.69147,,734,4.15,207,180,1965,5.4,6,9,879,1,2009-03-23T07:49:59Z,C,,1366,2023-12-21T21:38:32Z
https://github.com/GNOME/gnome-shell,0.72107,,11,21.17,871,185,46340,1.45,6,21,11,0,2008-10-31T04:22:44Z,C,GNU General Public License v2.0,751,2024-01-29T12:39:57Z
https://github.com/groonga/groonga,0.68308,,803,16.44,77,183,2101,2.27,9,12,911,0,2009-01-14T09:30:34Z,C,GNU Lesser General Public License v2.1,765,2024-01-30T02:58:39Z
https://github.com/aws/amazon-freertos,0.63532,,3513,0,161,75,1977,2.03,6,5,3533,14,2017-11-09T21:53:47Z,C,MIT License,2535,2022-11-18T02:53:06Z
https://github.com/ZDoom/gzdoom,0.60852,,1895,13.58,217,218,125,2.11,2,4,1978,0,2006-02-24T04:48:15Z,C++,GNU General Public License v3.0,2135,2024-01-30T19:32:44Z
https://github.com/jtv/libpqxx,0.62169,,721,1.27,61,284,976,6.69,4,3,730,0,2000-09-22T19:14:09Z,C++,"BSD 3-Clause ""New"" or ""Revised"" License",894,2024-01-22T01:16:22Z
https://github.com/supertuxkart/stk-code,0.64814,,1771,1.77,238,203,12306,2.83,2,1,2130,0,2007-05-27T16:01:53Z,C++,Other,4188,2024-01-25T02:51:10Z
https://github.com/Oneflow-Inc/oneflow,0.67216,,9366,6.88,168,84,2788,2.74,4,5,9834,0,2017-02-11T06:09:53Z,C++,Apache License 2.0,5579,2024-01-29T14:35:59Z
https://github.com/cmangos/mangos-tbc,0.65964,,437,10.21,614,186,6865,2.42,2,1,446,0,2008-10-13T20:06:16Z,C++,GNU General Public License v2.0,423,2024-01-30T18:48:19Z
https://github.com/rism-digital/verovio,0.6874,1,2712,29.23,73,122,1426,2.06,10,5,2866,0,2014-01-09T09:44:10Z,C++,GNU Lesser General Public License v3.0,604,2024-01-29T13:23:29Z
https://github.com/OpenLightingProject/ola,0.66079,,382,6.96,211,224,3222,3.92,5,1,626,3,2005-08-25T23:17:50Z,C++,Other,589,2023-10-29T06:31:37Z
https://github.com/stella-emu/stella,0.61706,,681,3.35,46,269,3002,5.7,3,1,760,0,2001-12-11T22:11:03Z,C,GNU General Public License v2.0,543,2024-01-30T16:27:53Z
https://github.com/istio/proxy,0.72577,,3978,9.75,132,87,12935,2.13,7,49,3980,0,2016-12-01T18:51:04Z,C++,Apache License 2.0,759,2024-01-30T01:39:28Z
https://github.com/gphoto/libgphoto2,0.64543,,460,2.56,192,287,1913,4.31,5,1,782,0,2000-06-16T19:48:55Z,C,GNU Lesser General Public License v2.1,932,2024-01-30T16:51:35Z
https://github.com/swaywm/sway,0.69213,,5658,4.15,517,103,5030,3.62,3,2,6572,1,2015-08-05T01:02:46Z,C,MIT License,13371,2023-12-12T21:54:31Z
https://github.com/RfidResearchGroup/proxmark3,0.71532,,2188,36.13,346,180,3402,3.65,4,4,2267,0,2009-04-09T06:16:17Z,C,GNU General Public License v3.0,3248,2024-01-30T10:02:10Z
https://github.com/intel/compute-runtime,0.71324,,587,51.98,164,77,13179,4.69,3,13,660,0,2017-09-29T17:26:43Z,C++,MIT License,1022,2024-01-30T07:12:27Z
https://github.com/rhomobile/rhodes,0.63341,,184,2.42,167,187,5186,0.64,4,33,195,0,2008-09-18T21:55:16Z,C,MIT License,1045,2024-01-02T22:31:57Z
https://github.com/eclipse/omr,0.66337,,4509,11.98,230,96,1432,4.13,4,0,5169,0,2016-03-03T19:34:17Z,C++,Other,920,2024-01-30T23:12:54Z
https://github.com/pioneerspacesim/pioneer,0.65989,,1476,10.15,173,189,1750,4.13,4,1,1670,0,2008-06-24T10:17:31Z,C++,,1501,2024-01-29T22:05:10Z
https://github.com/tesseract-ocr/tesseract,0.67549,,2809,2.56,206,205,4380,4.52,3,4,3215,0,2007-03-06T20:07:27Z,C++,Apache License 2.0,56212,2024-01-18T07:48:04Z
https://github.com/sqlitebrowser/sqlitebrowser,0.67449,,1742,3.56,179,249,818,6.98,6,2,2337,0,2003-08-14T21:11:44Z,C++,Other,19534,2024-01-14T22:35:31Z
https://github.com/esphome/esphome,0.7759,,5561,32.67,801,70,6573,2.7,7,114,5759,0,2018-04-06T23:23:03Z,C++,Other,7085,2024-01-30T04:16:32Z
https://github.com/Icinga/icinga2,0.66907,,3966,5.9,297,144,466,3.06,4,7,4419,0,2012-03-28T11:24:49Z,C++,GNU General Public License v2.0,1920,2024-01-22T15:30:18Z
https://github.com/citusdata/citus,0.6809,,4943,8.85,103,97,3844,1.95,5,11,5748,0,2016-02-01T21:58:39Z,C,GNU Affero General Public License v3.0,9396,2024-01-30T15:12:48Z
https://github.com/qbittorrent/qBittorrent,0.65741,,15050,9.29,357,211,1766,1.68,1,13,17889,0,2006-09-30T16:02:39Z,C++,Other,23912,2024-01-27T14:04:39Z
https://github.com/gwaldron/osgearth,0.65464,,1070,8.62,160,187,5557,1.87,4,2,1096,0,2008-09-03T16:52:26Z,C++,Other,1368,2024-01-29T19:38:43Z
https://github.com/linux-nvme/nvme-cli,0.71401,,1900,10.69,287,111,7772,2.35,7,5,1923,0,2014-11-26T20:44:30Z,C,GNU General Public License v2.0,1322,2024-01-23T09:58:14Z
https://github.com/signalwire/freeswitch,0.68358,,1497,4.38,487,124,1506,2.56,6,3,2366,0,2013-10-29T16:17:55Z,C,Other,2821,2024-01-29T16:05:45Z
https://github.com/unicode-org/icu,0.72088,2639,2710,8.54,217,297,8243,3.1,4,25,2786,0,1999-08-16T21:50:52Z,C++,Other,2390,2024-01-15T01:30:07Z
https://github.com/openbsd/src,0.66553,,38,132.71,393,344,12670,1.05,5,0,38,0,1995-10-18T08:37:01Z,C,,2968,2024-01-30T17:43:39Z
https://github.com/OpenOrienteering/mapper,0.6384,,859,0.31,169,150,2285,3.28,4,5,1180,0,2011-10-04T15:56:33Z,C++,GNU General Public License v3.0,370,2024-01-20T08:48:32Z
https://github.com/Genymobile/scrcpy,0.72739,,2884,8.44,133,75,27103,4.84,6,6,4565,1,2017-11-21T18:00:27Z,C,Apache License 2.0,97492,2023-12-13T11:50:06Z
https://github.com/paparazzi/paparazzi,0.66542,,1075,4.81,165,231,6766,1.93,6,2,1115,0,2005-01-25T10:57:55Z,C,GNU General Public License v2.0,1465,2024-01-29T15:19:05Z
https://github.com/WireGuard/wireguard-linux,0.67317,,1,737,5000,228,917,0,10,0,1,5,2005-04-16T22:20:36Z,C,Other,1038,2023-08-07T19:26:58Z
https://github.com/CasparCG/server,0.66213,,627,2.58,62,162,11009,3.85,7,2,834,0,2010-09-14T20:33:19Z,C++,GNU General Public License v3.0,845,2024-01-23T14:55:12Z
https://github.com/duckdb/duckdb,0.73641,235,8528,277.6,356,68,1612,2.64,5,7,8784,0,2018-06-26T15:04:45Z,C++,MIT License,14158,2024-01-30T15:22:30Z
https://github.com/percona/percona-xtrabackup,0.67209,,1076,53.1,747,286,87,1.02,4,37,1081,1,2000-07-31T19:10:05Z,C++,Other,1154,2023-12-22T11:32:33Z
https://github.com/subsurface/subsurface,0.66566,,2834,6.69,186,151,269,3.57,6,7,3043,0,2011-08-28T23:18:53Z,C++,GNU General Public License v2.0,2522,2024-01-23T11:41:07Z
https://github.com/collectd/collectd,0.70987,,1540,3.54,681,658,6591,2.46,7,2,2126,0,1970-01-01T00:00:00Z,C,Other,2934,2024-01-29T12:27:31Z
https://github.com/openvinotoolkit/openvino,0.69772,,22117,90.87,508,64,932,1.34,3,14,22452,0,2018-10-15T10:54:40Z,C++,Apache License 2.0,5342,2024-01-30T19:11:39Z
https://github.com/bkaradzic/bgfx,0.65245,,1466,5,271,143,2553,2.06,6,0,1692,0,2012-04-04T03:30:07Z,C++,"BSD 2-Clause ""Simplified"" License",13959,2024-01-27T04:18:24Z
https://github.com/gazebosim/gazebo-classic,0.63034,,621,0.6,199,207,11,14.89,5,13,1050,2,2007-01-24T01:25:04Z,C++,Other,1108,2023-11-08T17:09:46Z
https://github.com/open-mpi/hwloc,0.6453,,314,7,48,182,5468,3.43,8,1,408,0,2009-02-03T13:53:14Z,C,Other,503,2024-01-18T14:49:00Z
https://github.com/tcltk/tcl,0.62909,,15,43.92,90,314,1316,1.94,7,7,16,0,1998-03-26T14:45:58Z,C,Other,595,2024-01-29T21:12:29Z
https://github.com/vgteam/vg,0.66526,,2302,8.17,77,113,920,2.13,8,10,2875,0,2014-10-02T16:24:12Z,C++,Other,1025,2024-01-15T19:11:39Z
https://github.com/Snapchat/KeyDB,0.62515,,596,4.12,623,180,23,2.87,8,2,757,2,2009-03-22T09:30:00Z,C++,"BSD 3-Clause ""New"" or ""Revised"" License",8584,2023-11-13T20:17:00Z
https://github.com/swig/swig,0.73444,,1482,13.37,340,298,25218,3.57,5,4,1913,0,1999-08-03T22:39:23Z,C++,Other,5393,2024-01-29T08:53:55Z
https://github.com/keepassxreboot/keepassxc,0.68169,,7696,2.44,405,164,918,3.6,6,2,8344,0,2010-08-07T13:10:44Z,C++,Other,18077,2024-01-27T13:49:28Z
https://github.com/Ardour/ardour,0.66026,,474,35.35,227,227,1380,2.17,3,7,494,0,2005-05-13T20:47:18Z,C++,Other,3481,2024-01-30T22:57:55Z
https://github.com/fontforge/fontforge,0.64921,1,1887,0.37,205,277,2397,3.99,5,1,2485,0,2001-04-24T15:48:37Z,C,Other,5858,2024-01-29T00:38:39Z
https://github.com/espruino/Espruino,0.66472,,1073,10.81,149,125,1250,3.55,4,7,1191,0,2013-09-26T13:29:36Z,C,Other,2670,2024-01-30T10:06:22Z
https://github.com/virtio-win/kvm-guest-drivers-windows,0.67589,,704,3.25,74,169,1809,4.84,8,13,796,0,2010-02-14T15:24:39Z,C,"BSD 3-Clause ""New"" or ""Revised"" License",1727,2024-01-26T18:39:28Z
https://github.com/eclipse/paho.mqtt.c,0.64527,,960,0.9,103,144,2842,3.52,8,1,1098,0,2012-03-08T22:25:21Z,C,Other,1785,2024-01-03T15:25:47Z
https://github.com/newsboat/newsboat,0.66878,,2276,10.06,236,209,1270,3.04,4,3,2619,0,2006-11-09T13:23:16Z,C++,MIT License,2713,2024-01-27T12:14:11Z
https://github.com/joncampbell123/dosbox-x,0.61871,,2751,18.6,149,128,877,5.16,0,4,4317,0,2013-07-08T03:39:49Z,C,GNU General Public License v2.0,2339,2024-01-30T17:18:47Z
https://github.com/clementine-player/Clementine,0.64057,,881,0.77,261,171,367,2.01,5,19,1742,0,2009-12-24T19:16:07Z,C++,GNU General Public License v3.0,3585,2024-01-03T02:31:14Z
https://github.com/google/or-tools,0.68584,101,3137,17.63,174,162,2844,3.29,4,3,3190,0,2010-09-15T12:23:20Z,C++,Apache License 2.0,10138,2024-01-19T21:37:12Z
https://github.com/iNavFlight/inav,0.68095,,6164,26.67,430,145,679,4.25,1,10,6507,0,2012-02-16T09:39:58Z,C,GNU General Public License v3.0,2746,2024-01-22T15:41:10Z
https://github.com/reactos/reactos,0.68887,,5918,37.15,348,341,632,2.21,3,9,6104,0,1996-01-23T01:02:17Z,C,GNU General Public License v2.0,13697,2024-01-30T06:38:53Z
https://github.com/PDAL/PDAL,0.6966,,2477,4.44,178,158,2371,2.01,10,9,2575,0,2011-02-03T23:06:15Z,C++,Other,1032,2024-01-30T22:13:36Z
https://github.com/yuzu-emu/yuzu,0.65827,,10313,65.42,384,126,16893,2.23,0,0,12076,0,2013-08-30T03:18:16Z,C++,GNU General Public License v3.0,33220,2024-01-30T19:29:41Z
https://github.com/StanfordLegion/legion,0.69462,,811,21.33,99,136,3472,6.27,5,4,1314,1,2012-11-17T00:43:58Z,C++,Apache License 2.0,628,2023-12-12T23:51:28Z
https://github.com/strace/strace,0.68765,,187,5.4,177,303,28091,2.95,5,6,268,0,1999-02-19T00:21:36Z,C,Other,1978,2024-01-29T10:00:00Z
https://github.com/asterisk/asterisk,0.68794,,452,5.48,341,296,4200,3.05,3,38,541,0,1999-10-08T04:46:33Z,C,Other,1791,2024-01-29T13:51:34Z
https://github.com/valhalla/valhalla,0.65115,,2748,3.25,206,112,1423,2.89,5,1,3309,0,2014-11-18T20:08:25Z,C++,Other,4041,2024-01-29T16:40:58Z
https://github.com/igraph/igraph,0.65346,,1373,9.71,84,231,551,5.3,5,4,1604,0,2005-01-25T11:41:47Z,C,GNU General Public License v2.0,1640,2024-01-30T10:50:13Z
https://github.com/stlink-org/stlink,0.63503,,1287,2.04,274,158,601,3.05,7,0,1289,0,2011-01-14T08:54:52Z,C,"BSD 3-Clause ""New"" or ""Revised"" License",4044,2024-01-21T13:43:22Z
https://github.com/DOCGroup/ACE_TAO,0.64014,,1464,5.23,278,332,322,1.02,7,5,1605,0,1996-10-21T21:41:34Z,C++,,657,2024-01-29T18:49:50Z
https://github.com/rpm-software-management/rpm,0.71481,,2234,9.62,294,343,5729,3.94,6,3,2467,0,1995-11-27T22:31:21Z,C,Other,455,2024-01-24T10:44:34Z
https://github.com/davisking/dlib,0.6412,2,1858,1.83,191,191,608,4.78,5,1,1899,0,2008-05-02T14:15:48Z,C++,Boost Software License 1.0,12591,2024-01-28T15:04:12Z
https://github.com/microsoft/react-native-windows,0.67605,106,10487,17.77,204,98,1745,1.79,2,124,11043,0,2015-12-15T00:16:54Z,C++,Other,15819,2024-01-30T23:09:08Z
https://github.com/phusion/passenger,0.68224,,444,2.21,139,194,4922,4.23,11,3,580,0,2008-01-25T18:40:17Z,C++,MIT License,4958,2024-01-25T15:39:58Z
https://github.com/cmangos/mangos-wotlk,0.64444,,234,12.38,794,180,9546,0.83,2,1,251,0,2009-03-26T14:21:35Z,C++,GNU General Public License v2.0,445,2024-01-27T14:14:07Z
